document_id,sha256,title,title_source,format,format_group,bytes,relative_path,source_jurisdictions,source_courts,source_collection_ids,source_urls,source_occurrences,source_record_count,metadata_page_count,word_content_controls,word_revision_elements,pdf_xfa,pdf_field_roots,review_status,technical_flags,library_status,language,language_note,title_confidence,title_evidence,publisher_scope_note,source_date,source_date_kind,previous_title,previous_path
sha256:c76a8b17e7a5def6b8cbfd577351aa83df6ab504793ff3c392299d224737e905,c76a8b17e7a5def6b8cbfd577351aa83df6ab504793ff3c392299d224737e905,Notice of Change of Address,source label corroborated by document text,pdf,PDF,182133,01-Federal/03-District-Courts/Arizona/PDF/Notice of Change of Address.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/forms/Notice_of_Change_of_Address.pdf,1,3,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Notice of Change of Address"", ""matched_first_page_words"": [""addre"", ""change"", ""notice""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Notice of Change of Address""}",,,,Notice of Change of Address,01-Federal/03-District-Courts/Arizona/PDF/Notice of Change of Address -- c76a8b17e7a5.pdf
sha256:7b7080101df166508e04c68625dfaa430bee5b0cdb1700b41f5dfaa4843aa683,7b7080101df166508e04c68625dfaa430bee5b0cdb1700b41f5dfaa4843aa683,Notice of Trial Acknowledgment,source label corroborated by document text,pdf,PDF,70235,01-Federal/03-District-Courts/Arizona/PDF/Notice of Trial Acknowledgment.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/MTM_Trial_Acknowledgment.pdf,1,1,1,,,False,7,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Notice of Trial Acknowledgment"", ""matched_first_page_words"": [""acknowledgment"", ""notice"", ""trial""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,Notice of Trial Acknowledgment,01-Federal/03-District-Courts/Arizona/PDF/Notice of Trial Acknowledgment -- 7b7080101df1.pdf
sha256:bd2bd8465dc6e8ad77ac8371ec8a57903486a3b0c5a5da4b08233bdd47bab93d,bd2bd8465dc6e8ad77ac8371ec8a57903486a3b0c5a5da4b08233bdd47bab93d,Notice of Trial Acknowledgment,source label corroborated by document text,pdf,PDF,141920,01-Federal/03-District-Courts/Arizona/PDF/Notice of Trial Acknowledgment (Variant 2).pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/JZB_Trial_Acknowledgment.pdf,1,1,1,,,False,7,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Notice of Trial Acknowledgment"", ""matched_first_page_words"": [""acknowledgment"", ""notice"", ""trial""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,Notice of Trial Acknowledgment,01-Federal/03-District-Courts/Arizona/PDF/Notice of Trial Acknowledgment -- bd2bd8465dc6.pdf
sha256:0c0ab5496c1f101a301d229c83c6f06d7e5929766a574e8d1d967f7cee700f21,0c0ab5496c1f101a301d229c83c6f06d7e5929766a574e8d1d967f7cee700f21,Notice to Court Reporter,source label corroborated by document text,pdf,PDF,41536,01-Federal/03-District-Courts/Arizona/PDF/Notice to Court Reporter.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/JJT%20Notice%20to%20Court%20Reporter.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Notice to Court Reporter"", ""matched_first_page_words"": [""court"", ""notice"", ""reporter""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Notice to Court Reporter""}",,,,Notice to Court Reporter,01-Federal/03-District-Courts/Arizona/PDF/Notice to Court Reporter -- 0c0ab5496c1f.pdf
sha256:5793dbf09aab1808521aafee57132aec47e689b2f82eaddf3f0a9bb751d37902,5793dbf09aab1808521aafee57132aec47e689b2f82eaddf3f0a9bb751d37902,Notice to Court Reporter,source label corroborated by document text,pdf,PDF,9900,01-Federal/03-District-Courts/Arizona/PDF/Notice to Court Reporter (Variant 2).pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/ROS_Notice_to_Court_Reporter.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Notice to Court Reporter"", ""matched_first_page_words"": [""court"", ""notice"", ""reporter""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""NOTICE TO COURT REPORTER""}",,,,Notice to Court Reporter,01-Federal/03-District-Courts/Arizona/PDF/Notice to Court Reporter -- 5793dbf09aab.pdf
sha256:955d7cc113d2e2abbed24e649af798625c6798ca21822f25d96e49f14448a152,955d7cc113d2e2abbed24e649af798625c6798ca21822f25d96e49f14448a152,Order Requiring 26(f) Report (ERISA),source label corroborated by document text,pdf,PDF,102936,01-Federal/03-District-Courts/Arizona/PDF/Order Requiring 26(f) Report (ERISA).pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/KML%20Order%20Requiring%2026%28f%29%20report%20%28ERISA%29.pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Requiring 26(f) Report (ERISA)"", ""matched_first_page_words"": [""erisa"", ""order"", ""report"", ""requiring""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER REQUIRING RULE 26(f) REPORT (ERISA)""}",,,,Order Requiring 26(f) Report (ERISA),01-Federal/03-District-Courts/Arizona/PDF/Order Requiring 26(f) Report (ERISA) -- 955d7cc113d2.pdf
sha256:74988b917967d9f450d31322d5fddad4c119d962a731f3aa70b9eb8ccecc49a8,74988b917967d9f450d31322d5fddad4c119d962a731f3aa70b9eb8ccecc49a8,Order Requiring 26(f) Report - ERISA Case,source label corroborated by document text,pdf,PDF,106904,01-Federal/03-District-Courts/Arizona/PDF/Order Requiring 26(f) Report - ERISA Case.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/DWL_Order_requiring_26%28f%29_report%2C_ERISA_Cases.pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Requiring 26(f) Report - ERISA Case"", ""matched_first_page_words"": [""case"", ""erisa"", ""order"", ""report"", ""requiring""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER REQUIRING RULE 26(f) REPORT (ERISA)""}",,,,Order Requiring 26(f) Report - ERISA Case,01-Federal/03-District-Courts/Arizona/PDF/Order Requiring 26(f) Report - ERISA Case -- 74988b917967.pdf
sha256:7348f01319cf1630f260bd627b5635e4f801e03ef8fe193c68de36cbcae91722,7348f01319cf1630f260bd627b5635e4f801e03ef8fe193c68de36cbcae91722,Order Requiring 26(f) Report,source label corroborated by document text,pdf,PDF,163792,01-Federal/03-District-Courts/Arizona/PDF/Order Requiring 26(f) Report.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/DWL%20Order%20requiring%2026%28f%29%20report.pdf,1,1,5,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Requiring 26(f) Report"", ""matched_first_page_words"": [""order"", ""report"", ""requiring""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,Order Requiring 26(f) Report,01-Federal/03-District-Courts/Arizona/PDF/Order Requiring 26(f) Report -- 7348f01319cf.pdf
sha256:b73206d3d9953fdbeac63d465f28a8c94c6aab58eb30829795bcb73ee7d02a15,b73206d3d9953fdbeac63d465f28a8c94c6aab58eb30829795bcb73ee7d02a15,Order Requiring 26(f) Report,source label corroborated by document text,pdf,PDF,104629,01-Federal/03-District-Courts/Arizona/PDF/Order Requiring 26(f) Report (Variant 2).pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/KML%20Order%20Requiring%2026%28f%29%20Report.pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Requiring 26(f) Report"", ""matched_first_page_words"": [""order"", ""report"", ""requiring""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,Order Requiring 26(f) Report,01-Federal/03-District-Courts/Arizona/PDF/Order Requiring 26(f) Report -- b73206d3d995.pdf
sha256:e05757f7a43887cae1ec76e2b32c5b86883b8528f28d4eea2cf06ea37d38013f,e05757f7a43887cae1ec76e2b32c5b86883b8528f28d4eea2cf06ea37d38013f,Order Requiring Rule 26(f) Report,source label corroborated by document text,pdf,PDF,96587,01-Federal/03-District-Courts/Arizona/PDF/Order Requiring Rule 26(f) Report.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/SHD%20Order%20Requiring%20Rule%2026%28f%29%20Report.pdf,1,1,5,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Requiring Rule 26(f) Report"", ""matched_first_page_words"": [""order"", ""report"", ""requiring"", ""rule""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER REQUIRING RULE 26(f) REPORT""}",,,,Order Requiring Rule 26(f) Report,01-Federal/03-District-Courts/Arizona/PDF/Order Requiring Rule 26(f) Report -- e05757f7a438.pdf
sha256:d65aba259cd919cd0c5e4a5c3f00deb233f24b4992a5a6a576e0c7924dee4945,d65aba259cd919cd0c5e4a5c3f00deb233f24b4992a5a6a576e0c7924dee4945,Order Setting Bench Trial & Final Pretrial Conference - Civil,source label corroborated by document text,pdf,PDF,115107,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Bench Trial & Final Pretrial Conference - Civil.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/KML%20Order%20Setting%20Bench%20Trial%20and%20Final%20Pretrial%20Conference%20-%20Civil.pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Setting Bench Trial & Final Pretrial Conference - Civil"", ""matched_first_page_words"": [""bench"", ""civil"", ""conference"", ""order"", ""pretrial"", ""setting"", ""trial""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER SETTING BENCH TRIAL AND FINAL PRETRIAL CONFERENCE""}",,,,Order Setting Bench Trial & Final Pretrial Conference - Civil,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Bench Trial & Final Pretrial Conference - Civil -- d65aba259cd9.pdf
sha256:9e7785d1edf2c1cd45681a2aafe27b7c23ba864c8f4846943d416badfb606457,9e7785d1edf2c1cd45681a2aafe27b7c23ba864c8f4846943d416badfb606457,Order Setting Final Pretrial Conference (Criminal),source label corroborated by document text,pdf,PDF,14456,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference (Criminal).pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/JJT_Order_Setting_Final_Pretrial_Conference_-_Criminal.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Setting Final Pretrial Conference (Criminal)"", ""matched_first_page_words"": [""conference"", ""criminal"", ""order"", ""pretrial"", ""setting""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER SETTING FINAL PRETRIAL CONFERENCE (CRIMINAL)""}",,,,Order Setting Final Pretrial Conference (Criminal),01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference (Criminal) -- 9e7785d1edf2.pdf
sha256:ef04814f33c2f92f94502f3038a92058fb3c102e27c707795b9f8a1e5c315012,ef04814f33c2f92f94502f3038a92058fb3c102e27c707795b9f8a1e5c315012,Order Setting Final Pretrial Conference (Criminal),source label corroborated by document text,pdf,PDF,86202,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference (Criminal) (Variant 2).pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/DGC_Order_Setting_Final_Pretrial_Conference_Criminal.pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Setting Final Pretrial Conference (Criminal)"", ""matched_first_page_words"": [""conference"", ""criminal"", ""order"", ""pretrial"", ""setting""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER SETTING FINAL PRETRIAL CONFERENCE""}",,,,Order Setting Final Pretrial Conference (Criminal),01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference (Criminal) -- ef04814f33c2.pdf
sha256:98ce770c7286f8b98f5a29544c462b923425036b74f6bfbb52cb30b1ec03338e,98ce770c7286f8b98f5a29544c462b923425036b74f6bfbb52cb30b1ec03338e,Order Setting Final Pretrial Conference - Criminal,source label corroborated by document text,pdf,PDF,126900,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference - Criminal.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/KML%20Order%20Setting%20Final%20Pretrial%20Conference%20-%20Criminal.pdf,1,1,6,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Setting Final Pretrial Conference - Criminal"", ""matched_first_page_words"": [""conference"", ""criminal"", ""order"", ""pretrial"", ""setting""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER SETTING FINAL PRETRIAL CONFERENCE""}",,,,Order Setting Final Pretrial Conference - Criminal,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference - Criminal -- 98ce770c7286.pdf
sha256:d71281ab9b0ad18e9cc6d5c90d3ae7fef980373e16dfae4572e7654f3cb700c7,d71281ab9b0ad18e9cc6d5c90d3ae7fef980373e16dfae4572e7654f3cb700c7,Order Setting Final Pretrial Conference - Criminal,source label corroborated by document text,pdf,PDF,133737,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference - Criminal (Variant 2).pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/Order%20Setting%20Final%20PTC-Criminal%20%28DWL%29.pdf,1,1,6,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Setting Final Pretrial Conference - Criminal"", ""matched_first_page_words"": [""conference"", ""criminal"", ""order"", ""pretrial"", ""setting""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER SETTING FINAL PRETRIAL CONFERENCE""}",,,,Order Setting Final Pretrial Conference - Criminal,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference - Criminal -- d71281ab9b0a.pdf
sha256:50460d075655e8fc3e4ae481f5bf466d42eb6cc7819d6806a2e93d6f0128a74b,50460d075655e8fc3e4ae481f5bf466d42eb6cc7819d6806a2e93d6f0128a74b,Order Setting Final Pretrial Conference - Criminal Cases,source label corroborated by document text,pdf,PDF,165602,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference - Criminal Cases.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/DJH%20Order%20Setting%20Final%20PTC%20-%20Criminal.pdf,1,1,8,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Setting Final Pretrial Conference - Criminal Cases"", ""matched_first_page_words"": [""case"", ""conference"", ""criminal"", ""order"", ""pretrial"", ""setting""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,Order Setting Final Pretrial Conference - Criminal Cases,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference - Criminal Cases -- 50460d075655.pdf
sha256:26a6a71894070617276893e5b089c7f8d4108a24a4d2cd1cf50e881deb0859b4,26a6a71894070617276893e5b089c7f8d4108a24a4d2cd1cf50e881deb0859b4,Order Setting Final Pretrial Conference,source label corroborated by document text,pdf,PDF,84385,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference.pdf,Federal,Arizona district court,FD:azd,https://www.azd.uscourts.gov/sites/azd/files/judge-orders/MTM_Order_Setting_Final_PreTrial_Conference.pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""Order Setting Final Pretrial Conference"", ""matched_first_page_words"": [""conference"", ""order"", ""pretrial"", ""setting""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""ORDER SETTING FINAL PRETRIAL CONFERENCE""}",,,,Order Setting Final Pretrial Conference,01-Federal/03-District-Courts/Arizona/PDF/Order Setting Final Pretrial Conference -- 26a6a7189407.pdf
